1,"Springfield",NH, +43.4919160, -072.0381143
1,"Sunapee",NH, +43.3900947, -072.0931359
1,"Loudon",NH, +43.3081345, -071.4491300
1,"Newbury",NH, +43.3140257, -072.0245513
1,"New London",NH, +43.4177205, -071.9906093
1,"Pittsfield",NH, +43.2885012, -071.3093678
1,"Salisbury",NH, +43.3860989, -071.7729171
1,"Sutton",NH, +43.3350172, -071.9183649
1,"Dixville",NH, +44.8695924, -071.2564772
1,"Errol",NH, +44.7582529, -071.1088122
1,"Alstead",NH, +43.0917418, -072.3103211
1,"Dublin",NH, +42.8892794, -072.0698494
1,"Fitzwilliam",NH, +42.7532048, -072.1530279
1,"Gilsum",NH, +43.0412274, -072.2623685
1,"Harrisville",NH, +42.9485356, -072.0689860
1,"Jaffrey",NH, +42.8292541, -072.0599005
1,"Alton",NH, +43.4883225, -071.2406169
1,"Barnstead",NH, +43.3485880, -071.2568961
1,"Belmont",NH, +43.4744551, -071.4822076
1,"Gilford",NH, +43.5194994, -071.3758373
1,"Wolfeboro",NH, +43.6144485, -071.1691559
1,"South Hampton",NH, +42.8898024, -070.9595464
1,"Andover",NH, +43.4507243, -071.7906003
1,"Atkinson and Gilmanton Academy",NH, +44.9958914, -071.1222809
1,"Beans",NH, +44.2897580, -071.1521975
1,"Berlin",NH, +44.4843279, -071.2771227
1,"Cambridge",NH, +44.6593009, -071.0975221
1,"Carroll",NH, +44.3052658, -071.4973759
1,"Crawfords",NH, +44.2623350, -071.4015104
1,"Cutts",NH, +44.2049269, -071.3358301
1,"Dixs",NH, +44.9204230, -071.1918009
1,"Eaton",NH, +43.9069595, -071.0475213
1,"Effingham",NH, +43.7467328, -071.0419102
1,"Moultonborough",NH, +43.7205148, -071.3685820
1,"Ossipee",NH, +43.7372490, -071.1503492
1,"Lisbon",NH, +44.2422574, -071.8486165
1,"Lyman",NH, +44.2574639, -071.9344889
1,"Lee",NH, +43.1192018, -071.0070824
1,"Madbury",NH, +43.1746071, -070.9414534
1,"Middleton",NH, +43.4830066, -071.0706405
1,"New Durham",NH, +43.4636705, -071.1522070
1,"Rochester",NH, +43.2984927, -070.9770055
1,"Farmington",NH, +43.3669235, -071.0625029
1,"Milton",NH, +43.4522291, -071.0146523
1,"Lyme",NH, +43.8166336, -072.0942954
1,"Orange",NH, +43.6793406, -071.9218273
1,"Orford",NH, +43.8833326, -072.0338448
1,"Rumney",NH, +43.8347065, -071.7743353
1,"Portsmouth",NH, +43.0605935, -070.7803494
1,"Rye",NH, +43.0334671, -070.7192233
1,"Salem",NH, +42.7882669, -071.2217245
1,"Sandown",NH, +42.9340178, -071.1836046
1,"Goffstown",NH, +43.0191982, -071.5554450
1,"Bradford",NH, +43.2241279, -071.9661752
1,"Canterbury",NH, +43.3525669, -071.5337648
1,"Chichester",NH, +43.2652592, -071.4088353
1,"Epsom",NH, +43.2048125, -071.3485636
1,"Antrim",NH, +43.0502919, -071.9819675
1,"Greenville",NH, +42.7579351, -071.7994160
1,"Lyndeborough",NH, +42.8964089, -071.7683309
1,"New Ipswich",NH, +42.7462567, -071.8744336
1,"Merrimack",NH, +42.8520331, -071.5198768
1,"Milford",NH, +42.8186453, -071.6733537
1,"Mont Vernon",NH, +42.9088845, -071.6941990
1,"Nashua",NH, +42.7490744, -071.4905435
1,"New Boston",NH, +42.9812095, -071.6775203
1,"Peterborough",NH, +42.8900784, -071.9411568
1,"Hampton",NH, +42.9391304, -070.8342732
1,"Holderness",NH, +43.7617614, -071.5825286
1,"Landaff",NH, +44.1600939, -071.8852005
1,"Livermore",NH, +44.0694656, -071.4200163
1,"Monroe",NH, +44.2966049, -071.9806843
1,"Bristol",NH, +43.6244148, -071.7103250
1,"Sugar Hill",NH, +44.2184100, -071.8002397
1,"Piermont",NH, +43.9618509, -072.0012935
1,"Alexandria",NH, +43.6223223, -071.8562773
1,"Bridgewater",NH, +43.6512471, -071.6860046
