2,"FORT MYERS",FMY,   26.586611,    81.86325,43,30
2,"FORT MYERS",94FL,   26.732846,   81.897308,43,30
2,"FORT MYERS",RSW,   26.536167,   81.755167,43,30
2,"FORT MYERS",47FD,   26.662849,   81.770639,43,30
2,"LA BELLE",17FA,   26.713401,   81.535356,43,30
2,"LA BELLE",FA51,   26.738955,   81.506188,43,30
2,"LA BELLE",95FD,   26.768333,   81.538889,43,30
2,"PUNTA GORDA",40FL,   26.952581,   81.870942,43,30
2,"PUNTA GORDA",6FL3,   26.937281,   81.567022,43,30
2,"PUNTA GORDA",PGD,   26.918938,   81.990926,43,30
2,"PUNTA GORDA",F13,   26.968611,   81.916306,43,30
2,"ENGLEWOOD",X36,   26.990081,   82.374018,43,31
2,"FORT MYERS",1FA3,   26.657856,    82.12115,43,31
2,"FORT MYERS",FL90,   26.603409,   82.220095,43,31
2,"FORT MYERS",4FA3,   26.643407,    82.11787,43,31
2,"FORT MYERS",FL86,   26.582576,   82.098425,43,31
2,"PLACIDA",FA54,   26.853742,   82.252603,43,31
2,"PORT MANSFIELD",T05,   26.560156,    97.43925,43,61
2,"ARMSTRONG",47TX,   26.933944,   97.762494,43,62
2,"SARITA",XS92,   26.867933,   97.667664,43,62
2,"ENCINO",2TA8,   26.858277,   98.221749,43,63
2,"SANTA ELENA",38XS,   26.815214,   98.479304,43,63
2,"SANTA ELENA",XS93,    26.72041,   98.560158,43,64
2,"ZAPATA",APY,   26.968786,   99.248908,43,65
2,"FORT PIERCE",FD57,    27.46976,   80.416441,44,27
2,"FORT PIERCE",FPR,   27.497472,   80.372639,44,27
2,"INDIANTOWN",X58,     27.0375,      80.441,44,27
2,"PORT ST. LUCIE",FL37,   27.238379,   80.491443,44,27
2,"STUART",64FA,   27.142827,   80.337827,44,27
2,"STUART",SUA,   27.181699,   80.221293,44,27
2,"FORT PIERCE",FD88,   27.341987,   80.521999,44,28
2,"FORT PIERCE",7FL8,   27.443928,   80.565056,44,28
2,"FORT PIERCE",FL67,   27.277822,   80.585889,44,28
2,"FORT PIERCE",FL29,   27.361153,   80.570889,44,28
2,"FORT PIERCE",FD30,   27.411429,   80.526166,44,28
2,"INDIANTOWN",80FD,   27.113384,   80.633389,44,28
2,"INDIANTOWN",FA24,   27.093333,   80.612222,44,28
2,"OKEECHOBEE",96FD,   27.333376,   80.736169,44,28
2,"OKEECHOBEE",FD39,   27.155556,   80.691667,44,28
2,"OKEECHOBEE",5FL6,   27.405008,   80.811469,44,28
2,"OKEECHOBEE",OBE,   27.266583,   80.850389,44,28
2,"OKEECHOBEE",90FL,   27.361154,   80.760892,44,28
2,"OKEECHOBEE",00FL,    27.23088,   80.969231,44,28
2,"OKEECHOBEE",08FD,   27.363098,     80.7726,44,28
2,"OKEECHOBEE",32FA,   27.234213,   80.903673,44,28
2,"PORT ST. LUCIE",FD24,   27.221158,    80.52061,44,28
2,"LAKE PLACID",08FL,   27.084497,   81.328683,44,29
2,"LAKE PLACID",FD72,   27.182827,   81.390629,44,29
2,"LAKE PLACID",03FA,   27.353098,   81.408129,44,29
2,"LAKE PLACID",3FD0,   27.021722,   81.451186,44,29
2,"LAKE PLACID",09FA,   27.245602,   81.413129,44,29
2,"LAKE PLACID",FA60,   27.238936,   81.385906,44,29
2,"OKEECHOBEE",8FD5,   27.188937,   81.087011,44,29
2,"OKEECHOBEE",FD70,   27.325321,   81.028676,44,29
2,"SEBRING",SEF,   27.456389,   81.342389,44,29
2,"ARCADIA",X06,   27.195318,   81.838228,44,30
2,"ARCADIA",26FD,   27.051167,   81.848139,44,30
2,"ARCADIA",FL40,   27.120972,   81.802692,44,30
2,"ARCADIA",8FL1,   27.196994,    81.91564,44,30
2,"ARCADIA",FA64,   27.074498,   81.586467,44,30
2,"ARCADIA",0FA1,   27.303935,   81.880361,44,30
2,"ARCADIA",09FL,   27.055556,   81.970556,44,30
2,"ZOLFO SPRINGS",FL00,    27.41893,   81.832583,44,30
2,"PORT CHARLOTTE",20FL,   27.042557,   82.043699,44,31
2,"SARASOTA",22FA,   27.303103,   82.272591,44,31
2,"SARASOTA",4FL8,   27.343656,   82.317314,44,31
2,"VENICE",VNC,   27.071611,   82.440333,44,31
2,"ZOLFO SPRINGS",67FL,   27.455556,      82.105,44,31
2,"SARASOTA/BRADENTON",SRQ,   27.395444,   82.554389,44,32
2,"KINGSVILLE",40TS,   27.444844,   97.905942,44,62
2,"SARITA",XS63,   27.225578,    97.69765,44,62
2,"FALFURRIAS",BKS,   27.206056,   98.121028,44,63
2,"FALFURRIAS",7TE2,   27.105879,    98.20584,44,63
2,"PREMONT",XS50,   27.383648,   98.310008,44,63
2,"PREMONT",XS51,   27.404482,   98.144726,44,63
2,"PREMONT",8TX8,   27.360872,   98.179449,44,63
2,"HEBBRONVILLE",TS69,   27.485034,   98.661961,44,64
2,"HEBBRONVILLE",03TE,   27.491144,   98.669461,44,64
2,"HEBBRONVILLE",HBV,   27.349556,   98.736944,44,64
2,"HEBBRONVILLE",TA44,   27.075601,   98.601685,44,64
2,"MIRANDO CITY",TE89,    27.27962,   98.967492,44,64
2,"OILTON",13TS,   27.455307,   98.926412,44,64
2,"REALITOS",14TS,   27.421667,   98.604361,44,64
2,"LAREDO",TE32,   27.308634,   99.481431,44,65
2,"LAREDO",0TE5,   27.433794,   99.185939,44,65
2,"SAN YGNACIO",XS94,   27.111419,    99.42254,44,65
2,"SEBASTIAN",X26,    27.81325,   80.495583,45,27
2,"VERO BEACH",FD25,   27.562469,   80.498844,45,27
2,"VERO BEACH",VRB,   27.655556,   80.417944,45,27
2,"WINTER BEACH",FL95,   27.708641,    80.45283,45,27
2,"FELLSMERE",4FL3,   27.741696,   80.666168,45,28
2,"FORT DRUM",FL75,   27.541981,   80.833116,45,28
2,"KENANSVILLE",4FL1,   27.862778,   80.958056,45,28
2,"KENANSVILLE",33FL,   27.860861,   80.999861,45,28
2,"KENANSVILLE",FD09,   27.810027,   80.858949,45,28
2,"OKEECHOBEE",83FD,   27.580278,   80.815278,45,28
2,"OKEECHOBEE",33FA,    27.59809,   80.845894,45,28
2,"VALKARIA",X59,   27.960866,   80.558328,45,28
2,"VERO BEACH",FL74,   27.598645,   80.501998,45,28
2,"VERO BEACH",X52,   27.632255,   80.527554,45,28
2,"VERO BEACH",70FA,   27.562175,   80.599369,45,28
2,"AVON PARK",AGR,    27.64785,   81.341564,45,29
2,"LAKE WALES",52FA,   27.939611,   81.432028,45,29
2,"LAKE WALES",62FL,   27.844444,   81.439722,45,29
2,"RIVER RANCH",2RR,   27.779333,   81.203917,45,29
2,"RIVER RANCH",2FL8,   27.883633,   81.363125,45,29
2,"YEEHAW JUNCTION",6FD5,   27.778639,   81.099788,45,29
2,"AVON PARK",AVO,     27.5913,   81.528967,45,30
2,"AVON PARK",FL01,   27.621144,   81.610633,45,30
2,"BARTOW",BOW,   27.943361,   81.783417,45,30
